input,gt_tool,hast_tool,src_s,dst_s,gt_m,hast_m,missing_mappings,additional_mappings,gt_c,hast_c,gt_src_heap,gt_dst_heap,hast_src_heap,hast_dst_heap,not_lazy_m,not_lazy_c,partial_lazy_m,partial_lazy_c
597a65082d1404e444c004dcf01febb36a7fe345/91cf02d20b5703483c27014d10e9adf22d7e22bf,java_gumtree,gumtree_lazy,495,495,495,495,0,0,0,0,18446744073709404888,18446744073709354816,16560,0,495,0,495,0
91cf02d20b5703483c27014d10e9adf22d7e22bf/1d5dc4f6543fe2f8853645b72087705e1f4dbcc1,java_gumtree,gumtree_lazy,495,495,495,495,0,0,0,0,18446744073709404888,18446744073709354816,0,15360,495,0,495,0
1d5dc4f6543fe2f8853645b72087705e1f4dbcc1/6336cb1043f2d03708001214e61e3afb4506e846,java_gumtree,gumtree_lazy,495,495,495,495,0,0,0,0,18446744073709404888,18446744073709354816,15360,0,495,0,495,0
6336cb1043f2d03708001214e61e3afb4506e846/e0f2d6d7649960ef5d2dea5924feea741b944f82,java_gumtree,gumtree_lazy,495,495,495,495,0,0,0,0,18446744073709404888,18446744073709354816,0,0,495,0,495,0
e0f2d6d7649960ef5d2dea5924feea741b944f82/27e080734a49046db03f681eb05fc6d9d30f6463,java_gumtree,gumtree_lazy,495,495,495,495,0,0,0,0,18446744073709404888,18446744073709354816,0,0,495,0,495,0
27e080734a49046db03f681eb05fc6d9d30f6463/367ff256675425084e4304f4a06ffb802b2363de,java_gumtree,gumtree_lazy,495,495,495,495,0,0,0,0,18446744073709404888,18446744073709354816,0,0,495,0,495,0
367ff256675425084e4304f4a06ffb802b2363de/8d8fac2053b3a02caefe80277cf2b3d1e1b50d10,java_gumtree,gumtree_lazy,495,495,495,495,0,0,0,0,18446744073709404888,18446744073709354816,0,15360,495,0,495,0
8d8fac2053b3a02caefe80277cf2b3d1e1b50d10/f471e07472a5cb0f93392b0f06e5baa923ca8d4e,java_gumtree,gumtree_lazy,495,495,495,495,0,0,0,0,18446744073709404888,18446744073709354816,15360,0,495,0,495,0
f471e07472a5cb0f93392b0f06e5baa923ca8d4e/d4e40a1e922582346cdd4b3a675df50a9d02322e,java_gumtree,gumtree_lazy,495,487,487,487,0,0,8,8,18446744073709404888,18446744073709355560,0,-224,487,8,487,8
d4e40a1e922582346cdd4b3a675df50a9d02322e/3bf12dbca51e65114d2f9d842b5aefaeab912492,java_gumtree,gumtree_lazy,487,486,486,486,0,0,1,1,18446744073709405840,18446744073709356584,-224,164736,486,1,486,1
3bf12dbca51e65114d2f9d842b5aefaeab912492/628275d616854dc30b921a693f6714d809868b70,java_gumtree,gumtree_lazy,486,481,481,481,0,0,6,6,18446744073709405960,18446744073709357168,164736,16920,481,6,481,6
628275d616854dc30b921a693f6714d809868b70/c3adc4c5c646b9e7903c69b393acd1a30b959fc4,java_gumtree,gumtree_lazy,481,481,472,472,0,0,19,19,18446744073709406488,18446744073709357328,16920,8144,472,19,472,19
c3adc4c5c646b9e7903c69b393acd1a30b959fc4/79f749903d668f2b65e2a4f4ad6ea8840f65e537,java_gumtree,gumtree_lazy,481,481,481,481,0,0,0,0,18446744073709406408,18446744073709357792,8144,0,481,0,481,0
79f749903d668f2b65e2a4f4ad6ea8840f65e537/679fc30bfa78cc76ab1ae9429f5b11a5375a95af,java_gumtree,gumtree_lazy,481,481,481,481,0,0,0,0,18446744073709406408,18446744073709357792,0,0,481,0,481,0
679fc30bfa78cc76ab1ae9429f5b11a5375a95af/7963158f382b528e6bf8d7070abf15ed87e3dd22,java_gumtree,gumtree_lazy,481,480,480,480,0,0,1,1,18446744073709406408,18446744073709357864,0,-110592,480,1,480,1
