input,src_s,dst_s,src_heap,dst_heap,src_t,dst_t,mappings,diff_t,changes
8d6b142a4df355a7b61f0d131b03461ec7dafad2/395ae53baa24c1175ffe9125b7f95455154ac684,4311722,4311774,-64672,11520,5531201,71126,3347863,7.07142629,354
64501bed7fb3a8deec9968ca679d24bbc487146a/8d6b142a4df355a7b61f0d131b03461ec7dafad2,4311705,4311722,-63568,11520,49298276,65772,3347963,8.367351504,66
904a6924b4cbcbfdbd1e6023ae1662b5ac48526f/64501bed7fb3a8deec9968ca679d24bbc487146a,4311705,4311705,-83328,11520,1446123,88761,3347983,7.333955042,7
d4ce58e74874453534c51448085e0a94d5bbad26/904a6924b4cbcbfdbd1e6023ae1662b5ac48526f,4311650,4311705,-79824,11520,6361979,92261,3347911,9.100301478,117
e90f9bc6c6664d679c61922c39386d51447f1a49/d4ce58e74874453534c51448085e0a94d5bbad26,4311669,4311650,-66416,11520,6089169,93285,3347929,10.067678413,55
e21caf11d94d96657d140914ff65a62cf24e81ee/e90f9bc6c6664d679c61922c39386d51447f1a49,4311572,4311669,-28240,10752,131678269,88851,3347863,6.809428609999999,108
16f31f83f2b17dc9f450943bf84192cd28874e42/e21caf11d94d96657d140914ff65a62cf24e81ee,4311501,4311572,-43744,9216,15606622,66616,3347774,8.673362357999999,148
b0eb54e7d0f4d3ab4eef8e3c1d4f083c27808e5f/16f31f83f2b17dc9f450943bf84192cd28874e42,4311501,4311501,-81776,11520,2082008,92210,3347816,8.030796883999999,7
67321455a594f06ab32d79d3941ca43ec6e94e96/b0eb54e7d0f4d3ab4eef8e3c1d4f083c27808e5f,4311501,4311501,-25544,9984,130643833,76467,3347815,7.033679304,9
c08beb543a6b8db0c7f3cee225042361b4025e4c/67321455a594f06ab32d79d3941ca43ec6e94e96,4311501,4311501,-64296,10752,1844837,63041,3347815,7.553244736,10
ea6d48320a007d403c8245bc548c1dd9c5f54e11/c08beb543a6b8db0c7f3cee225042361b4025e4c,4311454,4311501,-77808,11520,2919071,69759,3347782,8.144060996,48
51dd89b9983908f98f25dd2f093d1ce101188e2a/ea6d48320a007d403c8245bc548c1dd9c5f54e11,4310854,4311454,-26912,9984,4524756,63848,3346579,10.035956254,2047
3ac1f9c1b2f92b6a22c0cfe44ffda581bcaa9cfb/51dd89b9983908f98f25dd2f093d1ce101188e2a,4310742,4310854,-60576,11520,8335526,69254,3347236,7.973023647,120
11ba4cbdd5767b4f0fbb893880d255588d1067e6/3ac1f9c1b2f92b6a22c0cfe44ffda581bcaa9cfb,4310051,4310742,-25736,10752,10594126,90548,3346712,8.886509537,561
6224746d4a144cc7c8a751bbad592f61990fe4fd/11ba4cbdd5767b4f0fbb893880d255588d1067e6,4310051,4310051,-42192,9216,139421316,155004,3346727,6.919984744000001,9
cccce01497db4ac33b412dfb60630fc5ab443ce1/6224746d4a144cc7c8a751bbad592f61990fe4fd,4310051,4310051,-50848,11520,131579434,63331,3346707,6.8481534040000005,49
15196ad70ff76e02acb517f11350f457d06c7e65/cccce01497db4ac33b412dfb60630fc5ab443ce1,4310073,4310051,-4888,11584,483293924,65613,3346715,19.815758281,99
b237c87bcc92d6875919a01b2445279dc5c6170c/15196ad70ff76e02acb517f11350f457d06c7e65,4310051,4310073,28040,9984,477560865,68658,3346715,19.805417948,99
af708b3d0187d9f87a50e1fe1cc3e2548c7fbc73/b237c87bcc92d6875919a01b2445279dc5c6170c,4310051,4310051,1280,11520,77135,97122,3346731,8.150206924,0
4ebeb7421b611ca27b6b249d2a39321d3e4af447/af708b3d0187d9f87a50e1fe1cc3e2548c7fbc73,4310051,4310051,-48120,11520,140837094,612304,3346727,7.800613577,9
