input,gt_tool,hast_tool,src_s,dst_s,gt_m,hast_m,missing_mappings,additional_mappings,gt_c,hast_c,gt_src_heap,gt_dst_heap,hast_src_heap,hast_dst_heap,not_lazy_m,not_lazy_c,partial_lazy_m,partial_lazy_c
863d57f57f734181d52615616fdb889495b75234/8f6ea953f0cca5d2693e488b2529637439073de8,java_gumtree,gumtree_lazy,612008,611990,478290,478290,0,0,39,39,18446744073665314712,18446744073622289744,21232,29984,478290,39,478290,39
8f6ea953f0cca5d2693e488b2529637439073de8/52274ff63e459b998c3a6da583e33d0c78d43fae,java_gumtree,gumtree_lazy,611990,612240,478136,478136,0,0,602,602,18446744073665315800,18446744073622270160,29984,165000,478136,602,478136,602
52274ff63e459b998c3a6da583e33d0c78d43fae/cbc640203564f13f9f75cb927a358e466c0746f0,java_gumtree,gumtree_lazy,612240,612174,478445,478445,0,0,122,122,18446744073665295128,18446744073622255080,165000,28008,478445,122,478445,122
cbc640203564f13f9f75cb927a358e466c0746f0/ad806616f0e9acc19054a517eac74c98fb69b8b8,java_gumtree,gumtree_lazy,612174,612174,478427,478427,0,0,98,98,18446744073665300600,18446744073622260552,28008,52544,478427,98,478427,98
ad806616f0e9acc19054a517eac74c98fb69b8b8/b38d9b38ac16a311b08727b5b4e89ece6f593bdf,java_gumtree,gumtree_lazy,612174,612518,478462,478462,0,0,325,325,18446744073665300528,18446744073622233248,52544,106560,478462,325,478462,325
b38d9b38ac16a311b08727b5b4e89ece6f593bdf/58b53813749d0589891fd94355db5f9895f919f3,java_gumtree,gumtree_lazy,612518,612534,478731,478731,0,0,119,119,18446744073665273296,18446744073622204496,106560,-37360,478731,119,478731,119
58b53813749d0589891fd94355db5f9895f919f3/d88a2e93d1defe3c8ab7a657adb742f1e21a166f,java_gumtree,gumtree_lazy,612534,612582,478703,478703,0,0,223,223,18446744073665271984,18446744073622200312,-37360,29856,478703,223,478703,223
d88a2e93d1defe3c8ab7a657adb742f1e21a166f/da0ab96ea8bdf5d516a8151ba2acacb4fef600ba,java_gumtree,gumtree_lazy,612582,612547,478790,478790,0,0,48,48,18446744073665269160,18446744073622199880,29856,17088,478790,48,478790,48
da0ab96ea8bdf5d516a8151ba2acacb4fef600ba/109abe1ba34534fc237e75a54c385ca682272396,java_gumtree,gumtree_lazy,612547,612529,478770,478770,0,0,53,53,18446744073665271616,18446744073622203424,17088,36672,478770,53,478770,53
109abe1ba34534fc237e75a54c385ca682272396/4be365e2ba447ac982b0d09270d2b69840a4e7b6,java_gumtree,gumtree_lazy,612529,612511,478771,478771,0,0,24,24,18446744073665272704,18446744073622205600,36672,11640,478771,24,478771,24
