input,gt_tool,hast_tool,src_s,dst_s,gt_m,hast_m,missing_mappings,additional_mappings,gt_c,hast_c,gt_src_heap,gt_dst_heap,hast_src_heap,hast_dst_heap,not_lazy_m,not_lazy_c,partial_lazy_m,partial_lazy_c
54a6c4a7d68820eded6bbc13be3377f0dc1383b3/6924078997cbb213a61b43ddb7e5f17cc25fcafc,java_gumtree,gumtree_lazy,1703231,1703354,1375814,1375814,0,0,110,110,18446744073583759800,18446744073460057072,-7176,6440,1375814,110,1375814,110
6924078997cbb213a61b43ddb7e5f17cc25fcafc/bfaf955c0ae98b66044ddef22158c4657268aae6,java_gumtree,gumtree_lazy,1703354,1702918,-1,1375550,-1,-1,386,-1,-1,-1,6440,32344,1375550,386,1375550,386
bfaf955c0ae98b66044ddef22158c4657268aae6/281620e9994e8ebb353f7b2362611f5013b41f01,java_gumtree,gumtree_lazy,1702918,1703037,-1,1375432,-1,-1,370,-1,-1,-1,32344,33616,1375432,370,1375432,370
281620e9994e8ebb353f7b2362611f5013b41f01/ea24346ae9f0180b70246b4c241b5ad0fd270070,java_gumtree,gumtree_lazy,1703037,1702918,-1,1375432,-1,-1,369,-1,-1,-1,33616,24,1375432,369,1375432,369
ea24346ae9f0180b70246b4c241b5ad0fd270070/36a51bb061b53144c45724ba8d7aa3c78e990815,java_gumtree,gumtree_lazy,1702918,1702918,-1,1375561,-1,-1,7,-1,-1,-1,24,8584,1375561,7,1375561,7
36a51bb061b53144c45724ba8d7aa3c78e990815/3ea65d7a62ca6814b7c6b7a73474d2deafb73559,java_gumtree,gumtree_lazy,1702918,1702918,-1,1375561,-1,-1,7,-1,-1,-1,8584,-2240,1375561,7,1375561,7
3ea65d7a62ca6814b7c6b7a73474d2deafb73559/7a8e79baceea65147fed656efddd293b01d2b6d3,java_gumtree,gumtree_lazy,1702918,1702918,-1,1375561,-1,-1,7,-1,-1,-1,-2240,768,1375561,7,1375561,7
7a8e79baceea65147fed656efddd293b01d2b6d3/8700d9f3d4987437817b6b98e59995e9f2002c88,java_gumtree,gumtree_lazy,1702918,1702918,1375561,1375561,0,0,16,16,18446744073583783264,18446744073460112824,768,11504,1375561,16,1375561,16
8700d9f3d4987437817b6b98e59995e9f2002c88/a7f9caa3344e883ea77f0b1bc81e21976841a9cf,java_gumtree,gumtree_lazy,1702918,1702918,1375561,1375561,0,0,16,16,18446744073583783208,18446744073460112824,11504,76504,1375561,16,1375561,16
a7f9caa3344e883ea77f0b1bc81e21976841a9cf/89a759752458966de8caef40c1c79375ea0a8c89,java_gumtree,gumtree_lazy,1702918,1702918,-1,1375564,-1,-1,0,-1,-1,-1,76504,1968,1375564,0,1375564,0
89a759752458966de8caef40c1c79375ea0a8c89/ae149db2610ed1a0873b023b10073549eb9b0314,java_gumtree,gumtree_lazy,1702918,1702918,-1,1375564,-1,-1,0,-1,-1,-1,1968,0,1375564,0,1375564,0
ae149db2610ed1a0873b023b10073549eb9b0314/b100b48095246f906c1c2f557367c68459674ebe,java_gumtree,gumtree_lazy,1702918,1702918,1375561,1375561,0,0,16,16,18446744073583783264,18446744073460112424,0,-20024,1375561,16,1375561,16
b100b48095246f906c1c2f557367c68459674ebe/26441dfe83330b09876df89b8deeb0eb453a1cf7,java_gumtree,gumtree_lazy,1702918,1702918,1375561,1375561,0,0,16,16,18446744073583783208,18446744073460112824,-20024,26992,1375561,16,1375561,16
26441dfe83330b09876df89b8deeb0eb453a1cf7/44efb34cfa8fbe988b4400313f416b764fe92608,java_gumtree,gumtree_lazy,1702918,1702918,1375561,1375561,0,0,16,16,18446744073583783192,18446744073460111976,26992,0,1375561,16,1375561,16
44efb34cfa8fbe988b4400313f416b764fe92608/77377efbef02856a882a3ad1545b1f25192f2889,java_gumtree,gumtree_lazy,1702918,1702918,1375561,1375561,0,0,16,16,18446744073583783208,18446744073460111976,0,0,1375561,16,1375561,16
77377efbef02856a882a3ad1545b1f25192f2889/b64224fa7bd6105d381aab8fbf9a3e320e82364b,java_gumtree,gumtree_lazy,1702918,1702918,-1,1375564,-1,-1,0,-1,-1,-1,0,0,1375564,0,1375564,0
b64224fa7bd6105d381aab8fbf9a3e320e82364b/7e07921be2c1271db1a9d2599b7b260f4f54c4f4,java_gumtree,gumtree_lazy,1702918,1702918,-1,1375564,-1,-1,0,-1,-1,-1,0,0,1375564,0,1375564,0
7e07921be2c1271db1a9d2599b7b260f4f54c4f4/763ffeae908b751e59753f239908be194a9d18ea,java_gumtree,gumtree_lazy,1702918,1702918,-1,1375564,-1,-1,0,-1,-1,-1,0,0,1375564,0,1375564,0
763ffeae908b751e59753f239908be194a9d18ea/f4bdef8d8ebb3d2a796c478674236c31cba6da87,java_gumtree,gumtree_lazy,1702918,1702918,-1,1375564,-1,-1,0,-1,-1,-1,0,0,1375564,0,1375564,0
f4bdef8d8ebb3d2a796c478674236c31cba6da87/dd273b543291734238016e256d892b6f83b2a888,java_gumtree,gumtree_lazy,1702918,1702918,-1,1375564,-1,-1,0,-1,-1,-1,0,0,1375564,0,1375564,0
dd273b543291734238016e256d892b6f83b2a888/17b79c44177d6e2f336d43242516b9d27c0ee761,java_gumtree,gumtree_lazy,1702918,1702918,-1,1375564,-1,-1,0,-1,-1,-1,0,0,1375564,0,1375564,0
17b79c44177d6e2f336d43242516b9d27c0ee761/4dc13c9d610ebf1b9f7714a06d63151ec6522721,java_gumtree,gumtree_lazy,1702918,1702918,-1,1375564,-1,-1,0,-1,-1,-1,0,0,1375564,0,1375564,0
4dc13c9d610ebf1b9f7714a06d63151ec6522721/c32eb85f58f17001419da26256853538a7134201,java_gumtree,gumtree_lazy,1702918,1702918,-1,1375564,-1,-1,0,-1,-1,-1,0,-512,1375564,0,1375564,0
c32eb85f58f17001419da26256853538a7134201/cc0375208b1ea619a69668ac14f7c1d1089584c5,java_gumtree,gumtree_lazy,1702918,1702918,-1,1375564,-1,-1,0,-1,-1,-1,-512,0,1375564,0,1375564,0
cc0375208b1ea619a69668ac14f7c1d1089584c5/2bc7e10c35cfe2e5fa29391f4421a483a24f1d1c,java_gumtree,gumtree_lazy,1702918,1702918,-1,1375564,-1,-1,0,-1,-1,-1,0,0,1375564,0,1375564,0
2bc7e10c35cfe2e5fa29391f4421a483a24f1d1c/51a6665dae1c7cb5382797f2bd0d4084e4941a14,java_gumtree,gumtree_lazy,1702918,1702918,-1,1375564,-1,-1,0,-1,-1,-1,0,7680,1375564,0,1375564,0
